sentence,language,contributor_id,gender,age_group,voice_clip,duration,Region
Kasozi ye yanjigiriza okutabula emmere y'enkoko.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_091654.136879_23520.wav,0.001388889,Western
Akawunga ka bbeeyi kyokka ffe abatunda kasooli abasuubuzi batudondola.,Luganda,1008,Female,50-59,yogera_text_audio_20240524_085855.707322_2461.wav,0.004166667,Western
Abaana abava mu maka gano bonna balina okulima.,Luganda,3280,Female,50-59,yogera_text_audio_20241111_110849.696108_12345.wav,0.001111111,Western
Ebibiina by'obwannakyewa biyambye nnyo abalimi.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_101841.042962_27435.wav,0.001388889,Western
Tubadde tuludde okugwirwa enjala bw'eti.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_080913.064327_4263.wav,0.001388889,Western
Omulunzi talina kulunda oba kuliisiza mbu ku muddo ogufuuyiddwa.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_114332.946634_25471.wav,0.001944444,Western
Naffe tukimanyi nti omutindo gw'obutiko bwaffe bulungi.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_095946.908105_20997.wav,0.001666667,Western
Obuwuka n'endwadde bye bikyasinze okuviirako okufiirwa mu kulima ennyaanya.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_092205.695930_54990.wav,0.002222222,Western
Ye ssekkoko azigulira bikanja.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_103159.007933_31720.wav,0.001388889,Western
Embeera y'obudde eno etusobozesa okusimba vvanira.,Luganda,3280,Female,50-59,yogera_text_audio_20241111_092051.277518_18126.wav,0.001944444,Western
N'okufuna akatale k'obukopa eno ebwaffe osiitaana.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_082153.834860_24094.wav,0.001944444,Western
Ebijanjaalo byo biteekeko ekigimusa bisobole okubala.,Luganda,3298,Female,50-59,yogera_text_audio_20241111_085127.570207_13644.wav,0.001666667,Western
Ddi lwetusobola okukungula ebikoola by'entula?,Luganda,3298,Female,50-59,yogera_text_audio_20241111_114134.970564_36632.wav,0.001944444,Western
Abali obulungi bangi balimi.,Luganda,3280,Female,50-59,yogera_text_audio_20241111_093709.319847_7069.wav,0.001111111,Western
Abaana abasinga mu byalo tebasomera mu ngatto.,Luganda,1008,Female,50-59,yogera_text_audio_20240524_112830.308068_2537.wav,0.001944444,Western
Lwaki abalimi tebasooka kukebera ttaka nga tebannasimba katunkuma?,Luganda,3280,Female,50-59,yogera_text_audio_20241111_095145.067006_18436.wav,0.001944444,Western
Ewaffe embuzi tuziwa muddo na bikoola bya mutuba.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_070946.560931_2760.wav,0.001944444,Western
Mu mwezi ki omulimi mw'ateekeddwa okusimbira kasooli mu sizoni esooka?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095854.507295_2423.wav,0.002222222,Western
Obudde bw'azanyiramu bwa kugenda ku ssomero.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092048.898049_2581.wav,0.001388889,Western
Abayimbi abambala obubi babagoba mu masomero gonna mu ggwanga.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100646.250645_2583.wav,0.001666667,Western
Enkolagana wakati w'abasawo b'ekinnansi n'abazungu eri nti bonna basooka kutendekebwa.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094408.059976_2650.wav,0.002777778,Western
Obulwadde bwa mukenenya tebukyatiisa nnyo ennaku zino.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_101351.153527_2628.wav,0.001111111,Western
Abasawo ku ddwaliro ekkulu baagala obukadde bw'ensimbi amakumi abiri obwa Uganda.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095854.488248_2644.wav,0.002222222,Western
Abasimbye kasooli sizoni eno bajja kusanga akatale akalungi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090925.319733_2496.wav,0.001111111,Western
Abaana bayimbidde abazadde ne babafuuwa ssente nnyingi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095342.507005_2590.wav,0.001111111,Western
Ebimuli nagezaako okubirima naye bya kweronda nnyo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095524.083324_2730.wav,0.001111111,Western
Minisita w'ebyobulimi ye mugenyi omukulu leero.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_085114.926813_2425.wav,0.000833333,Western
Obummonde obuzungu okusinga bulimwa mu maserengeta.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_074423.825379_2442.wav,0.001388889,Western
Ebigezo by'omwaka oguwedde tebyali byangu naddala okubala ne ssaayansi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100845.257615_2536.wav,0.001944444,Western
Abasawo bajja kufuna entambula ey'obwereere okutuuka ku malwaliro.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_081014.566139_2659.wav,0.001944444,Western
Ekitongole kya disitulikiti eky'ebyobulamu kizzizzaamu abasawo amaanyi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_082124.216466_2654.wav,0.002222222,Western
Njagadde kwemulugunya ku mbeera y'abasawo mwe bakolera.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083402.913028_2656.wav,0.001388889,Western
Essomero eryo lya gavumenti kyokka basasuza ebisale ate nga biri waggulu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_084301.195668_2538.wav,0.001666667,Western
Olusuku lwange ntemamu eggaali z'amatooke ssatu buli wiiki.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095659.702809_2437.wav,0.001388889,Western
Abakozi ba Ssaabasajja bakebeddwa endwadde ez'enjawulo,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091751.352047_2689.wav,0.000833333,Western
Abakulira ebyenjigiriza mu disitulikiti balina okulondoola ennyo ebigenda mu maaso mu masomero.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095342.480353_2526.wav,0.002222222,Western
Obulwadde bwa siriimu bwaluma nnyo abantu b'e Kanungu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090750.263986_2625.wav,0.000833333,Western
Abasawo balina okwewala okusemberera abalwadde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_074943.531050_2646.wav,0.000833333,Western
Abeebyobulamu bagamba ebintu ebiwomelera bye birwaza abaana amannyo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095138.800029_2622.wav,0.002222222,Western
Ababaka bano bagamba nti kino kijja kuzzaamu abalala amaanyi bafeeyo okutaasa obulamu bwa Bannayuganda.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094223.167993_2693.wav,0.003333333,Western
Eyaliko ssentebe waffe kuno yaleka amalundiro mangi naye abaana gonna baagatunda.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091625.160295_2451.wav,0.002777778,Western
Ebisuubirwa okuva mu makungula nze ssibirinaamu ssuubi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090556.098280_2499.wav,0.001388889,Western
Tokimanyi nti abalimi mu biseera by'enkuba basiiba mu nnimiro?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100227.540276_2453.wav,0.001666667,Western
Teekateeka ofuneyo ennimiro y'omulimi yonna ogirambule.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095659.693502_2749.wav,0.001111111,Western
Obutafaayo bwa gavumenti ku balimi nakyo kibaleetedde okuggwamu essuubi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092940.183858_2521.wav,0.002222222,Western
Buli mulimi asaana afune amasannyalaze awaka.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091751.343849_2765.wav,0.001666667,Western
Obukodyo omusomesa oyo bw’akozesa okusomesa tewali mulala abusobola.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092743.625158_2610.wav,0.001944444,Western
Minista w'ebyenjigiriza yaweze amasomero kikumi mu munaana agatalina bisaanyizo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090226.269489_2533.wav,0.0025,Western
Amakungula ga luno nguzeeko essaati bbiri n'empale emu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_074423.807564_2455.wav,0.001944444,Western
Abazadde basabye ebifo awagemebwa byongerweko mu buli disitulikiti.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100446.112760_2635.wav,0.001944444,Western
Obwedda yeekwese mu ttooyi kyoka ng’omusomesa ali mu kibiina.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100646.228017_2570.wav,0.001666667,Western
Buli kitonde ekiri mu nnimiro kya mugaso ku bulimi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092225.750476_2520.wav,0.001388889,Western
Minisita atandise okulambula amasomero alabe embeera mwe gakolera.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100646.240223_2572.wav,0.002222222,Western
Enva endiirwa nzimanyi nnyo era njagala nnyo okuzirima.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092600.247702_2504.wav,0.001944444,Western
Nze mikwano gyange kati abasinga balimi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092225.781304_2758.wav,0.000833333,Western
Bagamba ekyuma ekyaluza enkoko kya buseere nnyo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093652.704642_2486.wav,0.001666667,Western
Obuzibu abazadde abasinga balowooza ebisale by'essomero tebirina kwongezebwa.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093849.116449_2530.wav,0.0025,Western
Myezi ki egisinga obulungi okusimbiramu kasooli?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_101126.732045_2476.wav,0.001944444,Western
Buli mulimi y'amanyi engeri gy'ayita mu sizoni.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094036.069558_2761.wav,0.000833333,Western
Abalimi bagaana okujja mu misomo nga beekwasa budde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092743.651397_2757.wav,0.001666667,Western
Abayizi abamu batuuka kikereezi ku ssomero kubanga basooka kukola mirimu ewaka.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093652.685618_2531.wav,0.002777778,Western
Omwana alina eddembe eriyigirizibwa emirimu ng'okulima n'okulunda.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094755.967468_2447.wav,0.001944444,Western
Baali batusosola okusingira ddala ffe abalina obulwadde n'akawuka ka siriimu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_085114.910331_2720.wav,0.002222222,Western
Ente nzitya kubanga si nnyangu kuliisa.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_084101.231624_2446.wav,0.001388889,Western
Eddwaliro ly'e Mulago lyaweereddwa ebitanda ebipya emitwalo ebiri.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092743.643690_2630.wav,0.001666667,Western
"Amakungula ku luno gabadde mangi, tuwonye enjala.",Luganda,1006,Male,50-59,yogera_text_audio_20240524_093308.081130_2430.wav,0.001111111,Western
Enkolagana ennungi mu balimi ebayamba okunoonya obutale.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_101126.715534_2433.wav,0.001388889,Western
Ekibiina kyokusatu ku ssomero lyaffe kati nakyo kyafunye ekizimbe ekipya.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091054.509055_2559.wav,0.001944444,Western
Gavumenti erina okuteeka eddagala mu malwaliro okusobola okulongoosa ebyobulamu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091417.694626_2714.wav,0.002222222,Western
Ddala kiki ekireetera abaana abo okulwawo okutuuka ku ssomero?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091220.948671_2606.wav,0.001111111,Western
Nnali ndowooza abaana b'abasomesa babeera bagezi nnyo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092600.216749_2604.wav,0.001388889,Western
Temunnawulira katale ka mapeera?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083156.474880_2732.wav,0.000555556,Western
Nnina okulunda ku ndiga nga ssinnafa.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_075708.390514_2487.wav,0.000555556,Western
Obwakabaka bufubye okuzimba amalwaliro okusobola okukyusa embeera y'ebyobulamu mu Buganda.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092427.211892_2623.wav,0.002777778,Western
Twagala buli mulimi abeeko ekisolo ky'alunda.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100227.529860_2480.wav,0.001111111,Western
Okugema y'engeri esinga okuziyiza endwadde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100037.308351_2678.wav,0.001111111,Western
Omuze gw'ebisiyaza gugenze gukendeera mu masomero.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_071247.358492_2567.wav,0.001388889,Western
Yatugambye takyayagala kuddamu kusomesa ku ssomero eryo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_085114.935646_2601.wav,0.001388889,Western
Abalimi mwenna mubeere benkanya eri obutonde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_081832.926511_2507.wav,0.001111111,Western
Omusawo yazzaamu abavubuka abato essuubi era n'afuuka ekyokulabirako gye bali.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_075316.197047_2703.wav,0.002777778,Western
Abalwadde abamu bakambuwalira abasawo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092048.881984_2662.wav,0.000833333,Western
Bwe ntunuulira abalimi bonna ndaba bamalirivu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_084656.841711_2506.wav,0.001388889,Western
Nammwe mwagala kulima butungulu nga nze?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090022.155451_2513.wav,0.000833333,Western
Amagezi ge nfunye mu kulima ssigatenda!,Luganda,1006,Male,50-59,yogera_text_audio_20240524_070636.632237_2738.wav,0.001111111,Western
Abazadde batandise okusonda ssente z'okugula bbaasi y'essomero.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_084301.203156_2600.wav,0.001666667,Western
Kkampuni nnyingi ezisogola omwenge nga ziyimiriddewo lwa bitooke bino.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092427.193248_2465.wav,0.001944444,Western
Tusaba ebyobulamu biweebwe enkizo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093652.694845_2709.wav,0.001111111,Western
Okwaluza enkoko nga bw'otunda nagwo mulimu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093506.145961_2485.wav,0.001111111,Western
Obulwaliro obutono obusinga babuggaddewo nga tebulina bisaanyizo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_084919.076698_2627.wav,0.0025,Western
Abasawo bandifuna obulwadde singa tebeegendereza.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093849.084513_2664.wav,0.001666667,Western
Ssente mmeka ezirina okulima yiika y'entula?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095854.479051_2456.wav,0.001388889,Western
Basuubuzi ki abasinga okusuubula ebijanjaalo mu Uganda?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083548.150953_2477.wav,0.002222222,Western
Abakulu okuva mu minisitule y'ebyobulamu bazze okutusomesa ku kawuka akaleeta siriimu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_082604.716405_2568.wav,0.002777778,Western
Ekibadde kimuleetera omusujja omusawo akizudde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_071901.747576_2700.wav,0.001111111,Western
Buli muyizi yagambibwa okugula ekitabo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_082818.432421_2522.wav,0.000833333,Western
Be nnima nabo bonna banneesiimisa.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_081315.531843_2751.wav,0.000833333,Western
Ennyange tezikyalabika mu nte zange.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083156.481863_2755.wav,0.001111111,Western
Eddagala eryo lisigala mu nnyaanya okumala wiiki nga bbiri.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092940.214774_2470.wav,0.000833333,Western
Abalimi bangi tebamanyi kiyitibwa kugattako mutindo.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092427.220398_2741.wav,0.001666667,Western
Omusomesa ono by'asomesa tabitegeera yadde!,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094408.069096_2613.wav,0.001388889,Western
Emmotoka eyabadde etwala abayizi okulambula yagudde naye kya mukisa tewali yafudde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083846.310972_2599.wav,0.002777778,Western
Ndudde okuyitako mu byalo okulaba ku balunzi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095524.092175_2763.wav,0.000833333,Western
Bannassaayansi baatandika okumerusa ensigo z'ebitooke.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_095524.115433_2466.wav,0.001666667,Western
Gavumenti yataddewo akakiiko akalondoola emirimu gya minisitule y'ebyobulamu mu disitulikiti yaffe.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090226.287881_2641.wav,0.0025,Western
Mpa ku mannya g'abalimi bonna abali mu ggombolola.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083156.467949_2739.wav,0.001388889,Western
Sekkokko esobola okubiika amagi amakumi asatu mu mwezi gumu.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091417.671324_2444.wav,0.001666667,Western
Ssente zeetaagisa mu kaweefube w'okulwanyisa endwadde.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093849.105516_2684.wav,0.001666667,Western
Tewali muyizi yenna akkirizibwa okuyingira oba okufuluma mu kibiina.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090424.692130_2584.wav,0.001944444,Western
Abalunda embizzi beeraliikirivu olw'omusujja oguwuliddwa ku muliraano.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094223.201593_2495.wav,0.0025,Western
Eggwanga liyinza kwetegeka litya obulungi okulwanyisa endwadde?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_081014.589827_2680.wav,0.001666667,Western
Minisita alabudde bannabyabufuzi okufaayo ku bulamu bw'abantu baabwe.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100446.138086_2692.wav,0.001944444,Western
Akawunga ka bbeeyi kyokka ffe abatunda kasooli abasuubuzi batudondola.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_100227.557403_2461.wav,0.002222222,Western
Sizoni y'okusimba kasooli ya ddi?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093130.574234_2479.wav,0.000833333,Western
Teweesiba ku balimi batalina gye bakutwala.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_070636.651006_2753.wav,0.001111111,Western
Ennaku zino abazadde tebakyettanira nnyo masomero mu disitulikiti y'e Kampala oba Wakiso.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_070636.667789_2557.wav,0.003055556,Western
Abantu abamu tebakyagala kyokka nga n'abasawo bakitulagira.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_090424.683434_2657.wav,0.001666667,Western
Tusobola tutya okutangira ebiwuka mu bijanjaalo mu kiseera ky'okumulisa?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_083402.890347_2474.wav,0.001944444,Western
Abasawo b'ebisolo bayambye abalunzi okwetooloola eggwanga lyonna.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_091220.936818_2649.wav,0.001388889,Western
Apollo Kaggwa yali musajja musomesa mulungi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_092225.761059_2619.wav,0.001388889,Western
Akatale k'embwa okimanyi nti mu ggwanga kangi?,Luganda,1006,Male,50-59,yogera_text_audio_20240524_093308.111837_2746.wav,0.001111111,Western
Okulima kwannema ettaka ne ndipangisa abalina amaanyi.,Luganda,1006,Male,50-59,yogera_text_audio_20240524_094755.949468_2426.wav,0.001388889,Western
